Date,Price,Log return
2013-08-22,1656.96,0.008582495040714577
2013-08-23,1663.5,0.003939218335413213
2013-08-26,1656.78,-0.004047856913079035
2013-08-27,1630.48,-0.016001509567328324
2013-08-28,1634.96,0.0027438892221566106
2013-08-29,1638.17,0.0019614259312179068
2013-08-30,1632.97,-0.0031793224259261555
2013-09-03,1639.77,0.004155545375136951
2013-09-04,1653.08,0.008084226423429193
2013-09-05,1655.08,0.001209131507343265
2013-09-06,1655.17,5.4376557675273835e-05
2013-09-09,1671.71,0.009943332056093749
2013-09-10,1683.99,0.0073189229171092005
2013-09-11,1689.13,0.0030476259239930587
2013-09-12,1683.42,-0.0033861650418574234
2013-09-13,1687.99,0.0027110335432424617
2013-09-16,1697.6,0.0056770168919803715
2013-09-17,1704.76,0.00420884948659013
2013-09-18,1725.52,0.012104115967809937
2013-09-19,1722.34,-0.0018446229845168335
2013-09-20,1709.91,-0.00724309379693379
2013-09-23,1701.84,-0.004730718868817136
2013-09-24,1697.42,-0.0026005674711671984
2013-09-25,1692.77,-0.0027432108029442847
2013-09-26,1698.67,0.0034793515156158698
2013-09-27,1691.75,-0.004082095793020239
2013-09-30,1681.55,-0.0060475090187600816
2013-10-01,1695.0,0.007966753720975774
2013-10-02,1693.87,-0.0006668889877037677
2013-10-03,1678.66,-0.009019995744482426
2013-10-04,1690.5,0.007028487065576219
2013-10-07,1676.12,-0.008542744623655642
2013-10-08,1655.45,-0.012408723348868085
2013-10-09,1656.4,0.0005736974959952306
2013-10-10,1692.56,0.021595603003649867
2013-10-11,1703.2,0.006266658904207739
2013-10-14,1710.14,0.004066403911189516
2013-10-15,1698.06,-0.007088815554411441
2013-10-16,1721.54,0.013732816122981576
2013-10-17,1733.15,0.006721323017650933
2013-10-18,1744.5,0.0065274195501484516
2013-10-21,1744.66,9.171261857431335e-05
2013-10-22,1754.67,0.005721110785884598
2013-10-23,1746.38,-0.004735730991225781
2013-10-24,1752.07,0.0032528719960210105
2013-10-25,1759.77,0.00438517263831988
2013-10-28,1762.11,0.001328835930998072
2013-10-29,1771.95,0.005568680457237637
2013-10-30,1763.31,-0.004887910480131458
2013-10-31,1756.54,-0.003846759576849974
2013-11-01,1761.64,0.002899228335302809
2013-11-04,1767.93,0.0035641773126337483
2013-11-05,1762.97,-0.0028094838497391963
2013-11-06,1770.49,0.004256457610153671
2013-11-07,1747.15,-0.01327045548901987
2013-11-08,1770.61,0.01333823103901602
2013-11-11,1771.89,0.0007226535247450411
2013-11-12,1767.69,-0.0023731640314203425
2013-11-13,1782.0,0.008062719573425563
2013-11-14,1790.62,0.00482559954733418
2013-11-15,1798.18,0.004213113677386858
2013-11-18,1791.53,-0.0037050389068854113
2013-11-19,1787.87,-0.002045036193531233
2013-11-20,1781.37,-0.003642235986195912
2013-11-21,1795.85,0.008095716274424049
2013-11-22,1804.76,0.004949171494279674
2013-11-25,1802.48,-0.0012641245404365169
2013-11-26,1802.75,0.00014978239973848013
2013-11-27,1807.23,0.002482009484745951
2013-11-29,1805.81,-0.0007860417117517002
2013-12-02,1800.9,-0.002722704643955981
2013-12-03,1795.15,-0.0031979560353163
2013-12-04,1792.81,-0.0013043625524062031
2013-12-05,1785.03,-0.004348999542987455
2013-12-06,1805.09,0.011175230224585924
2013-12-09,1808.37,0.0018154350128978636
2013-12-10,1802.62,-0.0031847248870443094
2013-12-11,1782.22,-0.011381383944921048
2013-12-12,1775.5,-0.003777704817573199
